date,Time_to_Maturity,last_value,spread_bps,spread_dec,hazard,s_tau,Q_fit_spline,NS_fit,piecewise_fit
2014-09-03,11.610958904109589,120.011,120.011,0.012001099999999999,0.020001833333333333,0.7927554705674282,0.7976214205021157,0.8008766080677826,0.7927554705674282
2014-09-05,11.605479452054794,114.239,114.239,0.0114239,0.019039833333333336,0.8017436228163268,0.7976393181005892,0.8008849147739838,0.8017436228163268
2014-09-08,11.597260273972603,116.92,116.92,0.011692000000000001,0.01948666666666667,0.7977245271469464,0.7976661760418068,0.8008973967902855,0.7977245271469464
2014-09-17,11.572602739726028,111.246,111.246,0.0111246,0.018541000000000002,0.8068902419997758,0.7977468334866566,0.8009350016659662,0.8068902419997758
2014-09-22,11.558904109589042,112.079,112.079,0.0112079,0.018679833333333333,0.8058010507169755,0.7977916977795507,0.8009559967895504,0.8058010507169755
2014-09-25,11.550684931506849,132.939,132.939,0.013293899999999999,0.0221565,0.7742017730389922,0.7978186352146482,0.80096862955925,0.7742017730389922
2014-09-29,11.53972602739726,133.128,133.128,0.013312799999999998,0.022187999999999996,0.7741083399471915,0.7978545739125908,0.8009855150634516,0.7741083399471915
2014-10-02,11.531506849315068,135.997,135.997,0.013599700000000001,0.022666166666666668,0.7699920751776997,0.7978815445967944,0.8009982106545391,0.7699920751776997
2014-10-10,11.509589041095891,150.776,150.776,0.015077600000000002,0.025129333333333337,0.7488412257762186,0.7979535366956261,0.8010321980689341,0.7488412257762186
2014-10-21,11.479452054794521,155.918,155.918,0.015591800000000001,0.025986333333333337,0.7420721023332286,0.7980526943420271,0.8010792477793311,0.7420721023332286
2014-10-22,11.476712328767123,153.742,153.742,0.0153742,0.025623666666666666,0.7452202616025665,0.7980617184334162,0.8010835433493008,0.7452202616025665
2014-10-24,11.471232876712328,151.733,151.733,0.0151733,0.025288833333333337,0.7481931620227437,0.7980797715259969,0.8010921436938945,0.7481931620227437
2014-10-29,11.457534246575342,141.779,141.779,0.0141779,0.023629833333333336,0.762815088789645,0.7981249329981228,0.8011136983928706,0.762815088789645
2014-10-31,11.452054794520548,140.154,140.154,0.014015399999999999,0.023358999999999998,0.765283788990972,0.7981430091284706,0.8011223418722965,0.765283788990972
2014-11-07,11.432876712328767,149.94,149.94,0.014994,0.024990000000000002,0.7514823254899774,0.7982063278397639,0.8011526917054996,0.7514823254899774
2014-11-12,11.419178082191781,139.885,139.885,0.0139885,0.023314166666666667,0.7662639234461777,0.7982516055625891,0.8011744635993584,0.7662639234461777
2014-11-24,11.386301369863014,138.186,138.186,0.0138186,0.023031000000000003,0.76932797353972,0.7983604441364586,0.8012270364097611,0.76932797353972
2014-12-02,11.364383561643836,150.321,150.321,0.0150321,0.0250535,0.7522266654994733,0.7984331396007185,0.8012623382522578,0.7522266654994733
2014-12-03,11.361643835616439,140.915,140.915,0.0140915,0.023485833333333334,0.7657973705712179,0.7984422342777663,0.8012667653314469,0.7657973705712179
2014-12-04,11.35890410958904,152.526,152.526,0.015252600000000002,0.025421000000000003,0.7491959596070163,0.7984513306832413,0.801271195609991,0.7491959596070163
2014-12-05,11.356164383561644,139.652,139.652,0.013965199999999999,0.023275333333333332,0.767728970268643,0.7984604288194126,0.8012756290911146,0.767728970268643
2014-12-09,11.345205479452055,145.904,145.904,0.0145904,0.024317333333333333,0.7589000904557814,0.7984968387165512,0.801293395106032,0.7589000904557814
2014-12-11,11.33972602739726,144.93,144.93,0.014493,0.024155000000000003,0.760399685328358,0.7985150541085231,0.8013022974130858,0.760399685328358
2014-12-23,11.306849315068494,143.446,143.446,0.014344599999999999,0.023907666666666667,0.7631349585732442,0.798624493825024,0.8013559830909632,0.7631349585732442
2014-12-29,11.29041095890411,141.921,141.921,0.0141921,0.0236535,0.7656288661347259,0.7986793092509974,0.8013830018617287,0.7656288661347259
2014-12-30,11.287671232876713,138.193,138.193,0.013819300000000001,0.02303216666666667,0.7710673731583876,0.7986884514012109,0.8013875164662994,0.7710673731583876
2015-01-06,11.26849315068493,147.91,147.91,0.014791,0.02465166666666667,0.7574580391560553,0.7987524967271526,0.8014192109414234,0.7574580391560553
2015-01-07,11.265753424657534,158.751,158.751,0.0158751,0.0264585,0.7422457160066099,0.7987616532698677,0.8014237519412264,0.7422457160066099
