Date,PX_LAST
2/1/2016,479.649
1/29/2016,486.902
1/28/2016,480.949
1/27/2016,495.75
1/26/2016,484.651
1/25/2016,491.605
1/22/2016,453.388
1/21/2016,466.576
1/20/2016,547.434
1/19/2016,549.325
1/18/2016,490.401
1/15/2016,482.459
1/14/2016,461.296
1/13/2016,473.949
1/12/2016,459.59
1/11/2016,485.938
1/8/2016,452.203
1/7/2016,452.224
1/6/2016,449.722
1/5/2016,452.959
1/4/2016,419.663
1/1/2016,411.589
12/31/2015,410.961
12/30/2015,412.879
12/29/2015,412.662
12/28/2015,405.484
12/25/2015,404.986
12/24/2015,399.869
12/23/2015,406.933
12/22/2015,416.402
12/21/2015,416.191
12/18/2015,420.845
12/17/2015,425.539
12/16/2015,409.099
12/15/2015,413.516
12/14/2015,420.74
12/11/2015,411.071
12/10/2015,387.372
12/9/2015,397.695
12/8/2015,386.432
12/7/2015,377.373
12/4/2015,384.91
12/3/2015,382.438
12/2/2015,373.453
12/1/2015,379.261
11/30/2015,389.808
11/27/2015,383.438
11/26/2015,384.406
11/25/2015,387.334
11/24/2015,383.87
11/23/2015,379.416
11/20/2015,388.961
11/19/2015,388.116
11/18/2015,378.954
11/17/2015,385.818
11/16/2015,392.172
11/13/2015,388.432
11/12/2015,383.972
11/11/2015,394.209
11/10/2015,391.584
11/9/2015,381.393
11/6/2015,369.733
11/5/2015,370.458
11/4/2015,370.051
11/3/2015,375.255
11/2/2015,386.149
10/30/2015,387.96
10/29/2015,386.762
10/28/2015,394.721
10/27/2015,401.995
10/26/2015,391.499
10/23/2015,403.842
10/22/2015,414.023
10/21/2015,411.439
10/20/2015,412.54
10/19/2015,430.459
10/16/2015,431.458
10/15/2015,436.812
10/14/2015,437.196
10/13/2015,433.333
10/12/2015,431.121
10/9/2015,427.106
10/8/2015,439.601
10/7/2015,441.509
10/6/2015,435.853
10/5/2015,459.061
10/2/2015,478.526
10/1/2015,461.571
9/30/2015,456.734
9/29/2015,465.203
9/28/2015,464.654
9/25/2015,464.247
9/24/2015,463.628
9/23/2015,453.794
9/22/2015,447.458
9/21/2015,424.254
9/18/2015,402.756
9/17/2015,396.164
9/16/2015,409.737
9/15/2015,410.794
9/14/2015,411.575
9/11/2015,429.917
9/10/2015,430.467
9/9/2015,431.168
9/8/2015,437.199
9/7/2015,445.635
9/4/2015,445.764
9/3/2015,445.75
9/2/2015,458.825
9/1/2015,458.23
8/31/2015,445.577
8/28/2015,441.124
8/27/2015,460.516
8/26/2015,465.569
8/25/2015,470.381
8/24/2015,475.457
8/21/2015,479.087
8/20/2015,468.916
8/19/2015,461.285
8/18/2015,453.711
8/17/2015,450.376
8/14/2015,457.699
8/13/2015,458.801
8/12/2015,452.227
8/11/2015,464.069
8/10/2015,461.514
8/7/2015,465.385
8/6/2015,461.304
8/5/2015,450.597
8/4/2015,460.724
8/3/2015,464.632
7/31/2015,462.307
7/30/2015,467.034
7/29/2015,486.341
7/28/2015,489.413
7/27/2015,485.626
7/24/2015,482.444
7/23/2015,466.565
7/22/2015,461.01
7/21/2015,433.148
7/20/2015,426.437
7/17/2015,428.651
7/16/2015,425.804
7/15/2015,423.51
7/14/2015,429.935
7/13/2015,426.264
7/10/2015,432.661
7/9/2015,443.978
7/8/2015,429.195
7/7/2015,407.908
7/6/2015,405.54
7/3/2015,399.904
7/2/2015,394.168
7/1/2015,391.163
6/30/2015,401.916
6/29/2015,401.555
6/26/2015,367.771
6/25/2015,367.645
6/24/2015,364.308
6/23/2015,363.353
6/22/2015,373.598
6/19/2015,373.126
6/18/2015,370.567
6/17/2015,376.767
6/16/2015,376.303
6/15/2015,377.793
6/12/2015,367.557
6/11/2015,364.606
6/10/2015,373.622
6/9/2015,373.463
6/8/2015,373.396
6/5/2015,369.781
6/4/2015,365.678
6/3/2015,365.528
6/2/2015,366.705
6/1/2015,364.272
5/29/2015,363.606
5/28/2015,363.474
5/27/2015,360.308
5/26/2015,361.086
5/25/2015,357.448
5/22/2015,360.493
5/21/2015,365.384
5/20/2015,365.554
5/19/2015,365.922
5/18/2015,366.789
5/15/2015,364.71
5/14/2015,364.104
5/13/2015,365.911
5/12/2015,368.788
5/11/2015,362.654
5/8/2015,365.416
5/7/2015,377.22
5/6/2015,372.308
5/5/2015,369.255
5/4/2015,367.389
5/1/2015,368.213
4/30/2015,372.038
4/29/2015,365.828
4/28/2015,365.211
4/27/2015,360.199
4/24/2015,359.501
4/23/2015,353.219
4/22/2015,351.73
4/21/2015,349.503
4/20/2015,346.2
4/17/2015,353.327
4/16/2015,347.893
4/15/2015,344.412
4/14/2015,346.985
4/13/2015,342.835
4/10/2015,346.2
4/9/2015,340.568
4/8/2015,340.633
4/7/2015,337.881
4/6/2015,336.903
4/3/2015,347.953
4/2/2015,339.416
4/1/2015,341.877
3/31/2015,343.305
3/30/2015,359.732
3/27/2015,366.697
3/26/2015,367.132
3/25/2015,360.138
3/24/2015,359.431
3/23/2015,355.521
3/20/2015,356.368
3/19/2015,352.707
3/18/2015,307.587
3/17/2015,303.89
3/16/2015,309.258
3/13/2015,306.443
3/12/2015,301.141
3/11/2015,304.729
3/10/2015,313.538
3/9/2015,306.526
3/6/2015,306.869
3/5/2015,285.671
3/4/2015,301.386
3/3/2015,296.989
3/2/2015,307.241
2/27/2015,318.388
2/26/2015,319.49
2/25/2015,314.287
2/24/2015,302.406
2/23/2015,312.736
2/20/2015,326.094
2/19/2015,325.077
2/18/2015,322.513
2/17/2015,315.492
2/16/2015,304.524
2/13/2015,304.592
2/12/2015,325.583
2/11/2015,334.765
2/10/2015,333.428
2/9/2015,349.174
2/6/2015,346.726
2/5/2015,349.527
2/4/2015,354.314
2/3/2015,361.642
2/2/2015,366.411
1/30/2015,366.549
1/29/2015,358.596
1/28/2015,365.577
1/27/2015,364.359
1/26/2015,365.33
1/23/2015,369.976
1/22/2015,381.32
1/21/2015,378.362
1/20/2015,385.079
1/19/2015,386.828
1/16/2015,389.836
1/15/2015,389.462
1/14/2015,385.197
1/13/2015,374.288
1/12/2015,371.959
1/9/2015,374.74
1/8/2015,371.745
1/7/2015,379.961
1/6/2015,380.317
1/5/2015,378.236
1/2/2015,362.731
1/1/2015,363.479
12/31/2014,363.427
12/30/2014,357.711
12/29/2014,355.441
12/26/2014,357.429
12/25/2014,357.706
12/24/2014,358.12
12/23/2014,361.726
12/22/2014,361.735
12/19/2014,361.523
12/18/2014,354.442
12/17/2014,371.287
12/16/2014,393.886
12/15/2014,382.333
12/12/2014,366.076
12/11/2014,365.376
12/10/2014,376.676
12/9/2014,375.313
12/8/2014,365.602
12/5/2014,361.184
12/4/2014,369.609
12/3/2014,383.497
12/2/2014,381.713
12/1/2014,378.155
11/28/2014,380.812
11/27/2014,377.815
11/26/2014,374.745
11/25/2014,377.302
11/24/2014,385.354
11/21/2014,401.852
11/20/2014,406.816
11/19/2014,405.389
11/18/2014,400.826
11/17/2014,408.57
11/14/2014,403.003
11/13/2014,400.536
11/12/2014,399.312
11/11/2014,392.504
11/10/2014,396.699
11/7/2014,401.634
11/6/2014,403.605
11/5/2014,404.576
11/4/2014,405.22
11/3/2014,401.15
10/31/2014,401.03
10/30/2014,409.059
